article_id,tier,classification,top_url,title,author1,year,source_type,query_used,exa_title
ART-0430,VC_pass,open_access,https://www.uspreventiveservicestaskforce.org/uspstf/announcements/final-recommendation-statement-vitamin-mineral-and-multivitamin-supplements-primary-prevention-cardiovascular-disease-and-cancer,Final Recommendation Statement: Vitamin Supplementation to Prevent Cancer and CVD: Preventive Medication,Final Recommendation Statement,2014,Guideline/Org,Final Recommendation Statement: Vitamin Supplementation to Prevent Cancer and CVD: Preventive Medication Final 2014 PDF,"Final Recommendation Statement: Vitamin, Mineral, and Multivitamin Supplements for the Primary Prevention of Cardiovascular Disease and Cancer | United States Preventive Services Taskforce"
ART-0444,VC_pass,open_access,https://onlinelibrary.wiley.com/doi/full/10.1111/apt.15001,"Systematic review with meta-analysis: The efficacy of prebiotics, probiotics, synbiotics and antibiotics in irritable bowel syndrome",Ford,2018,Other Journal,"Systematic review with meta-analysis: The efficacy of prebiotics, probiotics, synbiotics and antibiotics in irritable bowel syndrome Ford 2018 PDF","Systematic review with meta-analysis: the efficacy of prebiotics, probiotics, synbiotics and antibiotics in irritable bowel syndrome"
ART-0492,VC_pass,open_access,https://www.bmj.com/content/309/6948/184,Gillon R: Medical ethics: Four principles plus attention to scope,Gillon,1994,BMJ,Gillon R: Medical ethics: Four principles plus attention to scope Gillon 1994,Medical ethics: four principles plus attention to scope - The BMJ
ART-0636,VC_pass,open_access,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004879.pub5/full,Vaccines for preventing influenza in healthy children,Jefferson,2018,Other Journal,Vaccines for preventing influenza in healthy children Jefferson 2018 PDF,The Cochrane Library
ART-0642,VC_pass,open_access,https://www.aafp.org/pubs/afp/issues/2000/0415/p2391.html,Acute knee effusions: a systematic approach to diagnosis,Johnson,2000,AFP,Acute knee effusions: a systematic approach to diagnosis Johnson 2000,Acute Knee Effusions: A Systematic Approach to Diagnosis - AAFP
ART-0750,VC_pass,open_access,https://cdc.gov/act-early/resources/milestone-checklists.html,Act early: milestones,Learn,2023,Guideline/Org,Act early: milestones Learn 2023 PDF,Milestone Checklists with Tips in All Available Languages | Learn the Signs. Act Early. | CDC
ART-1253,VC_pass,open_access,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/cardiovascular-disease-screening-using-nontraditional-risk-assessment,Risk assessment for cardiovascular disease with nontraditional risk factors: US Preventive Services Task Force recommendation statement,US Preventive Services Task Force,2018,JAMA,Risk assessment for cardiovascular disease with nontraditional risk factors: US Preventive Services Task Force recommendation statement US 2018,Recommendation: Cardiovascular Disease: Risk Assessment With Nontraditional Risk Factors | United States Preventive Services Taskforce
ART-1258,VC_pass,open_access,https://www.uspreventiveservicestaskforce.org/Page/Document/RecommendationStatementFinal/human-immunodeficiency-virus-hiv-infection-screening,Final recommendation statement: human immunodeficiency virus (HIV) infection: screening,US Preventive Services Task Force. Final recommendation statement,2019,Guideline/Org,Final recommendation statement: human immunodeficiency virus (HIV) infection: screening US 2019 PDF,Human Immunodeficiency Virus (HIV) Infection: Screening - USPSTF
ART-1260,VC_pass,open_access,https://www.uspreventiveservicestaskforce.org/uspstf/uspstf/announcements/final-recommendation-prevent-dental-caries-children,Final recommendation statement: prevention of dental caries in children younger than 5 years: screening and interventions,US Preventive Services Task Force. Final recommendation statement,2021,Guideline/Org,Final recommendation statement: prevention of dental caries in children younger than 5 years: screening and interventions US 2021 PDF,Final Recommendation Statement: Screening and Interventions to Prevent Dental Caries in Children | United States Preventive Services Taskforce
ART-1261,VC_pass,open_access,https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/primary-open-angle-glaucoma-screening,Final recommendation statement: primary open-angle glaucoma: screening,US Preventive Services Task Force. Final recommendation statement,2022,Guideline/Org,Final recommendation statement: primary open-angle glaucoma: screening US 2022 PDF,Recommendation: Primary Open-Angle Glaucoma: Screening
ART-1265,VC_pass,open_access,https://www.uspreventiveservicestaskforce.org/uspstf/document/final-evidence-review/vitamin-supplementation-to-prevent-cvd-and-cancer-preventive-medication,"Final recommendation statement: vitamin, mineral, and multivitamin supplementation to prevent cardiovascular disease and cancer: preventive medication",US Preventive Services Task Force. Final recommendation statement,2022,Guideline/Org,"Final recommendation statement: vitamin, mineral, and multivitamin supplementation to prevent cardiovascular disease and cancer: preventive medication US 2022 PDF","Final Evidence Review: Vitamin, Mineral, and Multivitamin Supplementation to Prevent Cardiovascular Disease and Cancer: Preventive Medication | United States Preventive Services Taskforce"
ART-1267,VC_pass,open_access,https://www.uspreventiveservicestaskforce.org/uspstf/announcements/final-recommendation-statement-interventions-prevent-perinatal-depression,US Preventive Services Task Force: Interventions to prevent perinatal depression: US Preventive Services Task Force Recommendation Statement,US Preventive Services Task Force,2019,JAMA,US Preventive Services Task Force: Interventions to prevent perinatal depression: US Preventive Services Task Force Recommendation Statement US 2019,Final Recommendation Statement: Interventions to Prevent Perinatal Depression | United States Preventive Services Taskforce
ART-1284,VC_pass,open_access,https://www.bmj.com/content/349/bmj.g5128/article-info,Diagnosis and management of thyrotoxicosis,Vaidya,2014,BMJ,Diagnosis and management of thyrotoxicosis Vaidya 2014,Diagnosis and management of thyrotoxicosis | The BMJ
ART-1365,VC_pass,open_access,https://www.aafp.org/pubs/afp/issues/2019/0401/p435.html,Abnormal uterine bleeding in premenopausal women,Wouk,2019,AFP,Abnormal uterine bleeding in premenopausal women Wouk 2019,Abnormal Uterine Bleeding in Premenopausal Women - AAFP
ART-1793,VC_pass,open_access,https://aafp.org/pubs/afp/issues/2018/0915/p394.html,Hauk L: Deprescribing antipsychotics for behavioral and psychological symptoms of dementia and insomnia,Hauk,2018,AFP,Hauk L: Deprescribing antipsychotics for behavioral and psychological symptoms of dementia and insomnia Hauk 2018,Deprescribing Antipsychotics for Behavioral and Psychological Symptoms of Dementia and Insomnia | AAFP
ART-1797,VC_pass,open_access,https://www.uspreventiveservicestaskforce.org/Page/Document/RecommendationStatementFinal/breast-cancer-screening1,Recommendation statement,Screening,2015,AFP,Recommendation statement Screening 2015,Final Recommendation Statement: Breast Cancer: Screening
ART-1876,VC_pass,open_access,https://www.uspreventiveservicestaskforce.org/Page/Document/RecommendationStatementFinal/intimate-partner-violence-and-abuse-of-elderly-and-vulnerable-adults-screening1,"Intimate Partner Violence, Elder Abuse, and Abuse of Vulnerable Adults: Screening",Final Recommendation Statement: Intimate Partner Violence,2018,Guideline/Org,"Intimate Partner Violence, Elder Abuse, and Abuse of Vulnerable Adults: Screening Final 2018 PDF",Final Recommendation Statement: Intimate Partner Violence and Caregiver Abuse of Older or Vulnerable Adults: Screening | United States Preventive Services Taskforce
ART-2101,VC_pass,open_access,https://www.aafp.org/pubs/afp/issues/2023/0700/ischemic-stroke.html,Ischemic stroke management: posthospitalization and transition of care,Larson,2023,AFP,Ischemic stroke management: posthospitalization and transition of care Larson 2023,Ischemic Stroke Management: Posthospitalization and Transition of ...
ART-2151,VC_pass,open_access,https://www.aafp.org/pubs/afp/issues/2023/0800/prenatal-care.html,Prenatal care: an evidence-based approach,Ramirez,2023,AFP,Prenatal care: an evidence-based approach Ramirez 2023,Prenatal Care: An Evidence-Based Approach | AAFP
ART-2154,VC_pass,open_access,https://www.aafp.org/pubs/afp/issues/2023/0400/chronic-asthma-treatment.html,Chronic asthma treatment: common questions and answers,Raymond,2023,AFP,Chronic asthma treatment: common questions and answers Raymond 2023,Chronic Asthma Treatment: Common Questions and Answers - AAFP
ART-0032,VC_fail,open_access,https://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0281976,Interventions to increase cervical screening uptake among immigrant women: a systematic review and meta-analysis,Alam,2023,Other Journal,Interventions to increase cervical screening uptake among immigrant women: a systematic review and meta-analysis Alam 2023 PDF,Interventions to increase cervical screening uptake among ...
ART-0038,VC_fail,open_access,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013496.pub2/abstract?cookiesEnabled,Intermittent fasting for the prevention of cardiovascular disease,Allaf,2021,Other Journal,Intermittent fasting for the prevention of cardiovascular disease Allaf 2021 PDF,"Intermittent fasting for the prevention of cardiovascular disease - Allaf, M - 2021 | Cochrane Library"
ART-0070,VC_fail,open_access,https://www.aafp.org/pubs/afp/collections/choosing-wisely/183.html,"Avoid using prescription appetite stimulants or high-calorie supplements for treating of anorexia or cachexia in older adults; instead, optimize social supports, discontinue medications that may interfere with eating, provide appealing food and feeding assistance, and clarify patient goals and expectations",American Geriatrics Society: Avoid using prescription appetite stimulants or high-calorie supplements for treating of anorexia or cachexia in older adults; instead,2015,Other Journal,"Avoid using prescription appetite stimulants or high-calorie supplements for treating of anorexia or cachexia in older adults; instead, optimize social supports, discontinue medications that may interfere with eating, provide appealing food and feeding assistance, and clarify patient goals and expectations American 2015 PDF",Avoid using prescription appetite stimulants or high-calorie ... - AAFP
ART-0081,VC_fail,open_access,https://bmjopen.bmj.com/content/12/1/e057724,Nonoperative treatment for lumbar spinal stenosis with neurogenic claudication,Ammendolia,2013,Other Journal,Nonoperative treatment for lumbar spinal stenosis with neurogenic claudication Ammendolia 2013 PDF,Non-operative treatment for lumbar spinal stenosis with neurogenic claudication: an updated systematic review | BMJ Open
ART-0086,VC_fail,open_access,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,Antibiotic prescribing and use: Adult outpatient treatment recommendations,Antibiotic,2017,Guideline/Org,Antibiotic prescribing and use: Adult outpatient treatment recommendations Antibiotic 2017 PDF,Outpatient Clinical Care for Adults | Antibiotic Prescribing and Use
ART-0093,VC_fail,open_access,https://www.aafp.org/pubs/afp/issues/2016/0401/p560.html,Common questions about recurrent urinary tract infections in women,Arnold,2016,AFP,Common questions about recurrent urinary tract infections in women Arnold 2016,Common Questions About Recurrent Urinary Tract Infections ... - AAFP
ART-0096,VC_fail,open_access,https://aafp.org/pubs/afp/issues/2021/1000/p429.html,Arnold MJ: Venous thromboembolism: Management guidelines from the American Society of Hematology,Arnold,2021,AFP,Arnold MJ: Venous thromboembolism: Management guidelines from the American Society of Hematology Arnold 2021,Venous Thromboembolism: Management Guidelines from the American Society of Hematology | AAFP
ART-0102,VC_fail,open_access,https://www.aafp.org/pubs/afp/issues/2005/0815/p647.html,Cutaneous warts: An evidence-based approach to therapy,Bacelieri,2005,AFP,Cutaneous warts: An evidence-based approach to therapy Bacelieri 2005,Cutaneous Warts: An Evidence-Based Approach to Therapy - AAFP
ART-0103,VC_fail,open_access,https://academic.oup.com/biomedgerontology/article/69/6/725/527925,Testosterone induces erythrocytosis via increased erythropoietin and suppressed hepcidin: evidence for a new erythropoietin/hemoglobin set point,Bachman,2014,Other Journal,Testosterone induces erythrocytosis via increased erythropoietin and suppressed hepcidin: evidence for a new erythropoietin/hemoglobin set point Bachman 2014 PDF,Testosterone Induces Erythrocytosis via Increased Erythropoietin and Suppressed Hepcidin: Evidence for a New Erythropoietin/Hemoglobin Set Point
ART-0104,VC_fail,open_access,https://ebm.bmj.com/content/9/5/151,The accuracy of the Ottawa knee rule to rule out knee fractures: A systematic review,Bachmann,2004,Annals,The accuracy of the Ottawa knee rule to rule out knee fractures: A systematic review Bachmann 2004,Review: the Ottawa knee rule accurately rules out knee fractures and can substantially reduce the need for x rays in patients with acute knee injuries | BMJ Evidence-Based Medicine
ART-0105,VC_fail,open_access,https://www.bmj.com/content/326/7386/417.full,Accuracy of Ottawa ankle rules to exclude fractures of the ankle and mid-foot: Systematic review,Bachmann,2003,BMJ,Accuracy of Ottawa ankle rules to exclude fractures of the ankle and mid-foot: Systematic review Bachmann 2003,Accuracy of Ottawa ankle rules to exclude fractures of the ankle and mid-foot: systematic review | The BMJ
ART-0118,VC_fail,open_access,https://www.mdpi.com/2077-0383/11/11/3138,3138,Balahura,2022,Other Journal,3138 Balahura 2022 PDF,The Management of Hypertensive Emergencies—Is There a ... - MDPI
ART-0136,VC_fail,open_access,https://www.aafp.org/pubs/afp/issues/2019/1201/p697.html,Nonspecific low back pain and return to work,Becker,2019,AFP,Nonspecific low back pain and return to work Becker 2019,Nonspecific Low Back Pain and Return to Work - AAFP
ART-0143,VC_fail,open_access,https://www.aafp.org/pubs/afp/issues/2018/0715/p99.html,Delivering bad or life-altering news,Berkey,2018,AFP,Delivering bad or life-altering news Berkey 2018,Delivering Bad or Life-Altering News - AAFP
